"lcd_id","lcd_version","related_num","r_article_id","r_article_version","r_lcd_id","r_lcd_version","r_contractor_id","last_updated"
"33823","26","1","55426","12","","","139","2017-03-20 18:21:57.393000000"
"33823","26","2","52476","1","","","139","2014-04-04 11:38:28"
"33824","27","1","52474","1","","","139","2014-04-04 11:57:57"
"33824","27","2","55426","14","","","139","2017-04-19 15:53:18.853000000"
"33824","29","1","55426","14","","","139","2017-04-19 15:53:18.853000000"
"33824","29","2","52474","1","","","139","2014-04-04 11:57:57"
"33825","15","1","52477","1","","","139","2014-04-04 11:58:32"
"33825","15","2","55426","14","","","139","2017-04-19 15:53:41.727000000"
"33825","17","1","55426","14","","","139","2017-04-19 15:53:41.727000000"
"33825","17","2","52477","1","","","139","2014-04-04 11:58:32"
"33826","16","1","52479","1","","","139","2014-04-04 11:59:07"
"33826","16","2","55426","12","","","139","2017-03-20 15:04:01.127000000"
"33826","18","1","55426","12","","","139","2017-03-20 15:04:01.127000000"
"33826","18","2","52479","1","","","139","2014-04-04 11:59:07"
"33827","43","1","52480","1","","","139","2014-04-04 11:59:47"
"33827","43","2","55426","12","","","139","2017-03-06 15:31:43.430000000"
"33827","45","1","55426","12","","","139","2017-03-06 15:31:43.430000000"
"33827","45","2","52480","1","","","139","2014-04-04 11:59:47"
"33828","20","1","55426","14","","","139","2017-04-24 18:35:31.350000000"
"33828","20","2","52487","1","","","139","2014-04-04 12:04:41"
"33828","25","1","55426","14","","","139","2017-04-24 18:35:31.350000000"
"33828","25","2","52487","1","","","139","2014-04-04 12:04:41"
"33829","42","1","55426","14","","","139","2017-04-24 18:35:48.470000000"
"33829","42","2","52488","1","","","139","2014-04-04 12:05:14"
"33830","20","1","52489","1","","","139","2014-04-04 12:05:59"
"33830","20","2","55426","14","","","139","2017-05-01 14:52:56.033000000"
"33830","22","1","55426","14","","","139","2017-05-01 14:52:56.033000000"
"33830","22","2","52489","1","","","139","2014-04-04 12:05:59"
"33831","28","1","55426","23","","","139","2017-05-31 21:43:00.310000000"
"33831","28","2","54563","11","","","139","2017-07-24 13:02:41.690000000"
"33831","30","1","55426","23","","","139","2017-05-31 21:43:00.310000000"
"33831","30","2","54563","11","","","139","2017-07-24 13:02:41.690000000"
"33831","32","1","55426","23","","","139","2017-05-31 21:43:00.310000000"
"33831","32","2","54563","11","","","139","2017-07-24 13:02:41.690000000"
"33831","35","1","54563","11","","","139","2017-07-24 13:02:41.690000000"
"33831","35","2","55426","23","","","139","2017-05-31 21:43:00.310000000"
"33832","16","1","55426","14","","","139","2017-05-02 13:26:32.497000000"
"33832","16","2","52492","1","","","139","2014-04-04 12:12:12"
"33833","13","1","57666","5","","","370","2019-11-22 23:56:59.523000000"
"33833","20","1","57666","15","","","368","2021-12-10 13:54:31.483000000"
"33833","20","2","58960","7","","","368","2021-12-10 13:54:06.630000000"
"33833","20","3","","","39099","8","368","2021-12-10 13:54:52.443000000"
"33834","18","1","57754","3","","","370","2019-11-23 00:25:19.267000000"
"33906","42","1","56651","3","","","370","2019-06-22 01:46:17.750000000"
"33906","51","1","56651","27","","","368","2021-10-22 13:15:42.387000000"
"33906","51","2","58928","7","","","368","2021-10-22 13:15:58.390000000"
"33906","51","3","","","39069","16","368","2021-10-22 13:16:16.253000000"
"33906","55","1","56651","27","","","368","2021-10-22 13:15:42.387000000"
"33906","55","2","58928","7","","","368","2021-10-22 13:15:58.390000000"
"33906","55","3","","","39069","16","368","2021-10-22 13:16:16.253000000"
"33907","10","1","57802","5","","","370","2019-11-23 00:35:56.353000000"
"33907","15","1","57802","5","","","370","2019-11-23 00:35:56.353000000"
"33908","15","1","57803","3","","","370","2019-11-23 00:37:41.993000000"
"33909","13","1","57783","3","","","370","2019-11-23 00:27:04.570000000"
"33910","14","1","57806","3","","","370","2019-11-23 00:41:02.447000000"
"33910","14","2","57807","4","","","370","2019-11-23 00:41:25.920000000"
"33910","19","1","57806","3","","","370","2019-11-23 00:41:02.447000000"
"33910","19","2","57807","4","","","370","2019-11-23 00:41:25.920000000"
"33912","16","1","57114","3","","","370","2019-10-02 20:27:43.360000000"
"33915","14","3","56744","2","","","370","2019-07-18 18:00:51.997000000"
"33915","14","4","56741","2","","","370","2019-07-18 18:01:12.743000000"
"33915","15","3","56744","2","","","370","2019-07-18 18:00:51.997000000"
"33915","15","4","56741","2","","","370","2019-07-18 18:01:12.743000000"
"33915","17","3","56744","2","","","370","2019-07-18 18:00:51.997000000"
"33915","17","4","56741","2","","","370","2019-07-18 18:01:12.743000000"
"33922","12","1","57672","6","","","370","2019-11-23 00:06:46.807000000"
"33923","14","1","57115","3","","","370","2019-10-02 20:30:06.450000000"
"33924","12","1","57658","6","","","370","2019-11-22 23:54:35.363000000"
"33929","8","1","57786","3","","","370","2019-11-23 00:31:26.200000000"
"33930","10","1","57787","3","","","370","2019-11-23 00:32:54.787000000"
"33930","12","2","58105","2","","","370","2020-04-14 12:38:00.473000000"
"33930","12","3","57787","3","","","370","2020-04-14 12:39:59.617000000"
"33930","19","1","57787","13","","","368","2021-03-05 12:59:45.270000000"
"33930","19","2","58668","7","","","368","2021-03-05 12:59:45.273000000"
"33930","19","3","","","38850","9","368","2021-03-05 13:00:04.157000000"
"33930","22","1","57787","13","","","368","2021-03-05 12:59:45.270000000"
"33930","22","2","58668","7","","","368","2021-03-05 12:59:45.273000000"
"33930","22","3","","","38850","9","368","2021-03-05 13:00:04.157000000"
"33930","27","1","57787","13","","","368","2021-03-05 12:59:45.270000000"
"33930","27","2","58668","7","","","368","2021-03-05 12:59:45.273000000"
"33930","27","3","","","38850","9","368","2021-03-05 13:00:04.157000000"
"33933","30","1","57788","3","","","370","2019-11-23 00:34:17.960000000"
"33937","18","1","57669","4","","","370","2019-10-25 16:12:14.147000000"
"33937","18","2","57671","3","","","370","2019-10-25 16:12:14.163000000"
"33939","11","1","57538","3","","","370","2019-10-16 20:37:27.163000000"
"33939","11","2","57532","2","","","370","2019-10-16 20:37:44.017000000"
"33939","12","1","57538","3","","","370","2019-10-16 20:37:27.163000000"
"33939","12","2","57532","2","","","370","2019-10-16 20:37:44.017000000"
"33941","23","1","57188","4","","","370","2019-10-02 20:31:34.833000000"
"33942","42","1","57311","2","","","236","2019-09-20 16:32:03.773000000"
"33942","43","1","57311","2","","","236","2019-09-20 16:32:03.773000000"
"33942","44","1","57311","2","","","236","2019-09-20 16:32:03.773000000"
"33943","17","1","56425","2","","","228","2019-03-22 16:39:25.943000000"
"33943","18","1","56425","2","","","228","2019-03-22 16:39:25.943000000"
"33943","19","1","56425","2","","","228","2019-03-22 16:39:25.943000000"
"33943","20","1","56425","2","","","228","2019-03-22 16:39:25.943000000"
"33944","21","1","56439","2","","","228","2019-03-25 17:34:36.507000000"
"33944","22","1","56439","2","","","228","2019-03-25 17:34:36.507000000"
"33944","23","1","56439","2","","","228","2019-03-25 17:34:36.507000000"
"33945","11","1","56454","2","","","228","2019-03-28 21:27:18.573000000"
"33945","13","1","56454","2","","","228","2019-03-28 21:27:18.573000000"
"33945","14","1","56454","2","","","228","2019-03-28 21:27:18.573000000"
"33945","15","1","56454","2","","","228","2019-03-28 21:27:18.573000000"
"33946","11","1","56493","2","","","228","2019-04-08 13:21:30.473000000"
"33946","12","1","56493","2","","","228","2019-04-08 13:21:30.473000000"
"33946","13","1","56493","2","","","228","2019-04-08 13:21:30.473000000"
"33947","14","1","56451","2","","","228","2019-03-25 21:25:57.087000000"
"33947","16","1","56451","2","","","228","2019-03-25 21:25:57.087000000"
"33947","17","1","56451","2","","","228","2019-03-25 21:25:57.087000000"
"33947","19","1","56451","2","","","228","2019-03-25 21:25:57.087000000"
"33947","20","1","56451","2","","","228","2019-03-25 21:25:57.087000000"
"33949","18","1","52381","1","","","228","2014-02-21 17:37:06"
"33949","18","2","56472","2","","","228","2019-03-28 18:54:44.063000000"
"33949","19","2","56472","2","","","228","2019-03-28 18:54:44.063000000"
"33949","20","2","56472","2","","","228","2019-03-28 18:54:44.063000000"
"33949","21","2","56472","2","","","228","2019-03-28 18:54:44.063000000"
"33950","30","1","56448","2","","","228","2019-03-25 18:29:02.957000000"
"33950","31","1","56448","2","","","228","2019-03-25 18:29:02.957000000"
"33950","32","1","56448","2","","","228","2019-03-25 18:29:02.957000000"
"33950","33","1","56448","2","","","228","2019-03-25 18:29:02.957000000"
"33952","10","1","56452","2","","","228","2019-03-25 21:39:15.640000000"
"33952","12","1","56452","2","","","228","2019-03-25 21:39:15.640000000"
"33952","13","1","56452","2","","","228","2019-03-25 21:39:15.640000000"
"33952","14","1","56452","2","","","228","2019-03-25 21:39:15.640000000"
"33952","15","1","56452","2","","","228","2019-03-25 21:39:15.640000000"
"33954","23","1","56453","2","","","228","2019-05-15 16:58:46.013000000"
"33954","24","1","56453","2","","","228","2019-05-15 16:58:46.013000000"
"33958","14","1","57540","3","","","370","2019-10-16 20:44:06.977000000"
"33958","14","2","57535","2","","","370","2019-10-16 20:44:06.977000000"
"33959","30","1","56500","2","","","228","2019-04-08 18:39:13.550000000"
"33959","31","1","56500","2","","","228","2019-04-08 18:39:13.550000000"
"33959","32","1","56500","2","","","228","2019-04-08 18:39:13.550000000"
"33960","18","1","56494","2","","","228","2019-04-08 14:25:24.887000000"
"33960","20","1","56494","2","","","228","2019-04-08 14:25:24.887000000"
"33960","21","1","56494","2","","","228","2019-04-08 14:25:24.887000000"
"33960","22","1","56494","2","","","228","2019-04-08 14:25:24.887000000"
"33961","18","1","57700","3","","","370","2019-11-23 00:21:29.633000000"
"33966","18","1","57118","3","","","370","2019-10-02 20:33:14.200000000"
"33967","25","1","57755","5","","","370","2019-11-23 00:23:30.400000000"
"33969","15","1","57058","5","","","368","2019-10-02 20:19:55.777000000"
"33974","19","1","57119","3","","","368","2019-10-02 20:21:49.403000000"
"33975","25","1","57726","3","","","368","2019-11-21 21:25:16.897000000"
"33977","18","1","57633","3","","","370","2019-10-25 16:33:57.367000000"
"33977","18","2","57493","2","","","370","2019-10-25 16:33:57.367000000"
"33979","35","1","55155","3","","","345","2016-07-12 16:01:23.723000000"
"33979","35","2","57162","3","","","345","2019-09-18 20:56:36.703000000"
"33996","26","1","56798","12","","","228","2020-07-16 12:34:57.240000000"
"33996","26","2","58270","2","","","228","2020-07-16 12:35:07.943000000"
"33996","26","3","","","38491","3","228","2020-07-16 12:35:22.680000000"
"33996","27","1","56798","12","","","228","2020-07-16 12:34:57.240000000"
"33996","27","2","58270","2","","","228","2020-07-16 12:35:07.943000000"
"33996","27","3","","","38491","3","228","2020-07-16 12:35:22.680000000"
"33996","28","1","56798","12","","","228","2020-07-16 12:34:57.240000000"
"33996","28","2","58270","2","","","228","2020-07-16 12:35:07.943000000"
"33996","28","3","","","38491","3","228","2020-07-16 12:35:22.680000000"
"33999","11","1","52383","1","","","228","2014-02-27 18:36:40"
"33999","11","2","56457","2","","","228","2019-03-28 17:05:05.833000000"
"33999","13","2","56457","2","","","228","2019-03-28 17:05:05.833000000"
"33999","14","2","56457","2","","","228","2019-03-28 17:05:05.833000000"
"33999","16","2","56457","2","","","228","2019-03-28 17:05:05.833000000"
"34002","28","1","57789","3","","","368","2019-11-22 00:31:51.967000000"
"34005","24","1","52382","1","","","228","2014-02-27 18:36:05"
"34005","24","2","56456","3","","","228","2019-03-29 18:05:03.083000000"
"34005","26","2","56456","3","","","228","2019-03-29 18:05:03.083000000"
"34005","27","2","56456","3","","","228","2019-03-29 18:05:03.083000000"
"34005","28","2","56456","3","","","228","2019-03-29 18:05:03.083000000"
"34007","34","1","57778","3","","","368","2019-11-22 00:28:38.980000000"
"34008","13","2","56816","2","","","228","2019-07-31 17:04:41.337000000"
"34008","15","2","56816","2","","","228","2019-07-31 17:04:41.337000000"
"34008","16","2","56816","2","","","228","2019-07-31 17:04:41.337000000"
"34008","17","2","56816","2","","","228","2019-07-31 17:04:41.337000000"
"34010","36","1","54715","4","","","345","2016-01-15 21:29:34.750000000"
"34010","36","2","53079","13","","","345","2016-07-12 15:14:19.820000000"
"34010","36","3","57707","3","","","345","2019-11-08 22:58:00.730000000"
"34010","37","1","54715","4","","","345","2016-01-15 21:29:34.750000000"
"34010","37","2","53079","13","","","345","2016-07-12 15:14:19.820000000"
"34010","37","3","57707","3","","","345","2019-11-08 22:58:00.730000000"
"34011","17","1","57120","3","","","368","2019-10-02 19:31:00.853000000"
"34014","21","1","57121","3","","","368","2019-10-02 19:42:57.553000000"
"34018","16","1","57122","3","","","368","2019-10-02 19:50:55.177000000"
"34018","18","1","57122","3","","","368","2019-10-02 19:50:55.177000000"
"34021","18","2","57657","4","","","368","2019-11-21 23:46:44.847000000"
"34022","21","1","57650","6","","","368","2019-11-21 23:43:54.950000000"
"34022","24","1","57650","6","","","368","2019-11-21 23:43:54.950000000"
"34022","27","1","57650","6","","","368","2019-11-21 23:43:54.950000000"
"34026","16","3","56660","4","","","368","2019-06-22 02:32:18.770000000"
"34026","16","4","57272","3","","","368","2019-10-02 21:07:43.657000000"
"34027","14","1","57028","3","","","368","2019-09-18 13:18:07.367000000"
"34027","14","2","57029","4","","","368","2019-09-18 13:18:23.447000000"
"34028","10","1","57025","5","","","368","2019-09-18 13:15:15.900000000"
"34028","10","2","57027","3","","","368","2019-09-18 13:15:56.907000000"
"34028","16","1","57025","9","","","368","2021-01-29 16:00:07.143000000"
"34028","16","2","58587","5","","","368","2021-01-29 16:00:07.143000000"
"34028","16","3","","","38829","8","368","2021-01-29 16:00:16.473000000"
"34032","24","1","56459","2","","","240","2019-03-29 15:41:09.610000000"
"34032","26","1","56459","2","","","240","2019-03-29 15:41:09.610000000"
"34032","27","1","56459","2","","","240","2019-03-29 15:41:09.610000000"
"34032","28","1","56459","2","","","240","2019-03-29 15:41:09.610000000"
"34032","29","1","56459","2","","","240","2019-03-29 15:41:09.610000000"
"34037","15","2","56464","3","","","228","2019-09-27 18:14:40.577000000"
"34037","16","2","56464","3","","","228","2019-09-27 18:14:40.577000000"
"34037","17","2","56464","3","","","228","2019-09-27 18:14:40.577000000"
"34038","25","1","57084","5","","","345","2019-09-15 01:30:21.607000000"
"34040","23","1","","","36847","7","345","2017-03-27 13:10:39.907000000"
"34040","23","3","55492","4","","","345","2017-03-30 13:10:49.800000000"
"34040","23","4","57698","4","","","345","2019-11-08 17:30:56.133000000"
"34040","24","1","","","36847","7","345","2017-03-27 13:10:39.907000000"
"34040","24","3","55492","4","","","345","2017-03-30 13:10:49.800000000"
"34040","24","4","57698","4","","","345","2019-11-08 17:30:56.133000000"
"34045","27","1","56697","2","","","228","2019-07-05 17:30:07"
"34045","28","1","56697","2","","","228","2019-07-05 17:30:07"
"34045","29","1","56697","2","","","228","2019-07-05 17:30:07"
"34046","23","1","57040","2","","","228","2019-09-20 20:21:33.147000000"
